poisonous,cap-shape,cap-color,bruises,gill-color,stalk-shape,veil-color,ring-number,spore-print-color,population,habitat
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
e,x,c,t,w,e,w,t,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
e,b,w,f,g,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
e,k,w,f,g,e,w,t,w,s,g
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
e,b,g,f,w,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
e,k,w,f,g,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
e,b,g,f,p,e,w,t,w,n,g
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,k,w,f,g,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
e,k,g,f,g,e,w,t,w,s,g
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
e,b,w,f,p,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
e,x,g,f,w,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
e,k,w,f,p,e,w,t,w,n,g
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
e,b,n,f,o,e,o,o,o,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
e,x,w,f,g,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
e,k,g,f,g,e,w,t,w,s,g
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
e,b,w,f,w,e,w,t,w,s,g
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,w,e,w,n,w,c,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
e,x,n,f,n,e,n,o,y,c,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
e,x,n,f,n,e,n,o,o,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,k,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
e,k,w,f,g,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
e,x,w,f,p,e,w,t,w,n,g
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
e,x,g,f,p,e,w,t,w,n,g
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
e,k,w,f,p,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
e,x,n,f,n,e,o,o,b,v,l
p,x,n,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,k,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
e,x,g,f,p,e,w,t,w,n,g
p,k,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,l
p,k,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
e,b,g,f,p,e,w,t,w,s,g
p,x,n,f,b,t,w,o,w,v,p
p,k,n,f,b,t,w,o,w,v,p
e,b,n,f,o,e,n,o,y,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,k,c,f,w,e,w,n,w,c,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,k,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,l
p,x,e,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,d
p,x,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,d
p,f,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,k,n,f,b,t,w,o,w,v,l
p,f,n,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,l
p,x,n,f,b,t,w,o,w,v,l
p,f,e,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,p
p,f,e,f,b,t,w,o,w,v,p
p,f,n,f,b,t,w,o,w,v,p
p,x,n,f,b,t,w,o,w,v,p
p,x,e,f,b,t,w,o,w,v,d
p,f,e,f,b,t,w,o,w,v,d
p,x,e,f,b,t,w,o,w,v,l
